id,name,nickname,gender,date_of_birth,weight,height,team,team.shortname,team.shield,shirt_number,position,photo,aerial_duels_won,appearances,assists_intentional,attempts_from_set_pieces,blocks,catches,clean_sheets,duels_won,goals,goals_conceded,interceptions,key_passes_attempt_assists,offsides,open_play_passes,penalties_saved,red_cards_2nd_yellow,saves_made,shots_on_target_inc_goals,straight_red_cards,successful_crosses_open_play,successful_dribbles,successful_long_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,total_clearances,total_fouls_conceded,total_losses_of_possession,total_passes,total_tackles,total_touches_in_opposition_box,unsuccessful_dribbles,unsuccessful_long_passes,unsuccessful_short_passes,yellow_cards,predicted_position,score
1702.0,Iñaki Williams,Williams,male,1994-06-15T00:00:00+00:00,78.0,186.0,Athletic Club,ATH,https://assets.laliga.com/assets/2019/06/07/medium/athletic.png,9.0,Forward,https://assets.laliga.com/squad/2021/t174/p197334/512x556/p197334_t174_2021_1_001_000.png,50.0,38.0,5.0,0.0,3.0,0.0,5.0,131.0,8.0,25.0,3.0,28.0,29.0,592.0,0.0,0.0,0.0,37.0,0.0,6.0,28.0,15.0,301.0,116.0,396.0,20.0,24.0,412.0,607.0,14.0,204.0,28.0,11.0,185.0,4.0,Goalkeeper,0.0
983.0,Rubén Yáñez,R. Yáñez,male,1993-10-12T00:00:00+00:00,85.0,190.0,Getafe CF,GET,https://assets.laliga.com/assets/2019/06/07/medium/getafe.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2021/t1450/p110713/512x556/p110713_t1450_2021_1_001_000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,0.0
9409.0,Ignacio Peña Sotorres,Iñaki Peña,male,1999-03-02T00:00:00+00:00,78.0,184.0,FC Barcelona,BAR,https://assets.laliga.com/assets/2019/06/07/medium/barcelona.png,,Goalkeeper,https://assets.laliga.com/squad/2021/t178/p210341/512x556/p210341_t178_2021_1_001_000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,0.0
6299.0,Bartolomé Nadal Mesquida,Tomeu Nadal,male,1989-02-08T00:00:00+00:00,82.0,187.0,Real Oviedo,OVI,https://assets.laliga.com/assets/2019/06/07/medium/oviedo.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2021/t187/p58772/512x556/p58772_t187_2021_1_001_000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,0.0
25253.0,Tiago Filipe Fernandes Martins,Tiago,male,1998-09-28T00:00:00+00:00,80.0,185.0,SD Huesca,HUE,https://assets.laliga.com/assets/2019/06/07/medium/huesca.png,30.0,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,0.0
25415.0,Tenkou Yougou Yanike,Yanike,male,2002-10-10T00:00:00+00:00,79.0,185.0,CF Fuenlabrada,FUE,https://assets.laliga.com/assets/2019/06/07/medium/fuenlabrada.png,39.0,Midfielder,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,0.0
18844.0,Iker Álvarez de Eulate Molne,Iker Alvarez,male,2001-07-25T00:00:00+00:00,,190.0,Villarreal CF,VIL,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,31.0,Goalkeeper,https://assets.laliga.com/squad/2021/t449/p439062/512x556/p439062_t449_2021_1_001_000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,0.0
22904.0,Catalina Pérez,Catalina Pérez,female,1994-11-08T00:00:00+00:00,62.0,170.0,R. Betis Féminas,RBB,https://assets.laliga.com/assets/2019/06/07/medium/betis.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2021/t13322/p120861/512x556/p120861_t13322_2021_1_001_000.png,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Defender,0.0
15785.0,Suleiman Camara,Suleiman,male,2001-02-07T00:00:00+00:00,,,Girona FC,GIR,https://assets.laliga.com/assets/2019/06/07/medium/girona.png,43.0,Defender,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,0.0
15592.0,Sergio Santos,Santos,male,2001-01-03T00:00:00+00:00,,178.0,Real Madrid,RMA,https://assets.laliga.com/assets/2019/06/07/medium/real-madrid.png,43.0,Defender,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,0.0
22803.0,Toni Fuidias,Fuidias,male,2001-04-15T00:00:00+00:00,,195.0,Real Madrid,RMA,https://assets.laliga.com/assets/2019/06/07/medium/real-madrid.png,40.0,Goalkeeper,https://assets.laliga.com/squad/2021/t186/p448169/512x556/p448169_t186_2021_1_001_000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,0.0
6066.0,Olga Carmona,Olga Carmona,female,2000-06-12T00:00:00+00:00,51.0,160.0,Real Madrid Femenino,RMA,https://assets.laliga.com/assets/2019/06/07/medium/real-madrid.png,7.0,Forward,,0.0,28.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,Goalkeeper,-0.03571428571428571
397.0,Mikel San José,San Jose,male,1989-05-30T00:00:00+00:00,78.0,188.0,SD Amorebieta,AMO,https://assets.laliga.com/assets/2021/06/24/medium/7dcec1604142a8f60f876e4c7e839da7.png,12.0,Midfielder,https://assets.laliga.com/squad/2021/t6498/p42995/512x556/p42995_t6498_2021_1_001_000.png,45.0,27.0,0.0,0.0,8.0,0.0,5.0,93.0,1.0,26.0,18.0,21.0,1.0,648.0,0.0,0.0,0.0,2.0,0.0,4.0,14.0,30.0,278.0,202.0,446.0,31.0,34.0,248.0,656.0,30.0,21.0,10.0,29.0,151.0,4.0,Goalkeeper,-0.037037037037037035
428.0,José Luis García del Pozo,J.l. Recio,male,1991-01-11T00:00:00+00:00,74.0,183.0,CD Leganés,LEG,https://assets.laliga.com/assets/2019/06/07/medium/leganes.png,14.0,Midfielder,https://assets.laliga.com/squad/2021/t957/p91338/512x556/p91338_t957_2021_1_001_000.png,14.0,21.0,0.0,1.0,4.0,0.0,2.0,98.0,1.0,11.0,21.0,12.0,1.0,918.0,0.0,0.0,0.0,2.0,0.0,1.0,16.0,64.0,394.0,481.0,810.0,12.0,32.0,132.0,966.0,34.0,4.0,3.0,22.0,70.0,5.0,Goalkeeper,-0.047619047619047616
15703.0,Ramón Terrats,R. Terrats,male,2000-10-18T00:00:00+00:00,,,Girona FC,GIR,https://assets.laliga.com/assets/2019/06/07/medium/girona.png,21.0,Midfielder,https://assets.laliga.com/squad/2021/t2893/p519373/512x556/p519373_t2893_2021_1_001_000.png,11.0,19.0,0.0,0.0,3.0,0.0,2.0,74.0,0.0,11.0,6.0,6.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,18.0,204.0,252.0,436.0,19.0,16.0,142.0,553.0,21.0,10.0,8.0,26.0,73.0,5.0,Goalkeeper,-0.05263157894736842
